areas,bathrooms,bedrooms,r$_pmo,coord,class,class_distance
85.0,1.0,3.0,2150,"(-22.9306672, -43.242268100000004)",0.0,"[(57.36730814470071, (39.88563234764184, 42.86577801128101))]"
46.0,1.0,2.0,680,"(-22.9191815, -43.6155325)",1.0,0
90.0,1.0,2.0,1700,"(-22.9320014, -43.243491140980645)",0.0,"[(57.12003526476666, (39.713711518557176, 42.681011726749624))]"
80.0,2.0,2.0,1300,"(-22.9210997, -43.2188249)",0.0,"[(62.684772418529384, (43.324048929335106, 47.11540255550283))]"
54.0,,1.0,1200,"(-22.91525, -43.2102423)",0.0,"[(65.53022907142051, (45.129217634724064, 49.42498111214513))]"
59.0,1.0,2.0,1000,"(-22.905018300000002, -43.2907075)",0.0,"[(54.15403092805757, (37.392780325914224, 40.7409657391701))]"
49.0,1.0,2.0,1200,"(-22.9120074, -43.5835614)",0.0,"[(10.28860230145298, (7.650476894267508, 7.113501954458271))]"
205.0,1.0,4.0,13000,"(-22.983556, -43.22493770000001)",0.0,"[(51.18548614634934, (35.587611620525266, 38.246620897996415))]"
86.0,2.0,2.0,11000,"(-22.9855992, -43.1969718)",0.0,"[(56.75033805388127, (39.713711518557176, 42.126712873155476))]"
190.0,2.0,3.0,6500,"(-22.9652581, -43.179425)",0.0,"[(63.05458438318398, (43.83981141658909, 47.11540255550283))]"
73.0,2.0,2.0,1750,"(-22.9766415, -43.188297)",0.0,"[(58.727829556514855, (41.003117736692154, 43.69722629167224))]"
85.0,3.0,2.0,2300,"(-23.004016800000002, -43.3247702)",0.0,"[(36.843659110174166, (25.616203533614804, 27.530176395176166))]"
33.0,1.0,1.0,1650,"(-22.911013699999998, -43.2093727)",0.0,"[(65.65839998331774, (44.9572968056394, 49.794513681207896))]"
85.0,1.0,2.0,3200,"(-22.960081, -43.2091516)",0.0,"[(58.40876449224536, (38.854107373133864, 45.45250599472038))]"
64.0,2.0,2.0,2500,"(-22.9665038, -43.371319299999996)",0.0,"[(34.31852276344253, (24.41275773002216, 25.035831554002485))]"
75.0,2.0,2.0,1000,"(-22.8996367, -43.295828)",0.0,"[(54.15501885829263, (37.994503227710545, 40.09428374331026))]"
280.0,2.0,3.0,5000,"(-22.9986176, -43.2529098)",0.0,"[(47.60002938730555, (33.09475959879765, 35.56750977229135))]"
75.0,,2.0,1000,"(-22.917009, -43.25892879999999)",0.0,"[(57.861853904568825, (40.22947400581117, 43.23531058034378))]"
320.0,4.0,3.0,5800,"(-22.9766415, -43.188297)",0.0,"[(58.727829556514855, (41.003117736692154, 43.69722629167224))]"
140.0,2.0,3.0,3300,"(-22.9323641, -43.1821872)",0.0,"[(66.88834241347945, (46.76246551102837, 49.70213053894221))]"
578.0,8.0,5.0,23000,"(-22.9766415, -43.188297)",0.0,"[(58.727829556514855, (41.003117736692154, 43.69722629167224))]"
50.0,1.0,2.0,700,"(-22.936765100000002, -43.5737386)",0.0,"[(8.040171896033655, (5.759347774336214, 5.820137962738586))]"
104.0,1.0,3.0,2600,"(-22.9332703, -43.237241)",0.0,"[(57.738217464601796, (40.143513591268835, 43.14292743807808))]"
60.0,1.0,2.0,1200,"(-22.858773499999998, -43.253392299999994)",0.0,"[(66.26913182232668, (46.07478219468971, 49.51736425441082))]"
88.0,3.0,3.0,2830,"(-23.0111148, -43.46874260000001)",0.0,"[(10.756370277131383, (7.478556065182845, 8.03733337711519))]"
230.0,1.0,4.0,10000,"(-22.9766415, -43.188297)",0.0,"[(58.727829556514855, (41.003117736692154, 43.69722629167224))]"
80.0,1.0,2.0,3000,"(-22.981271300000003, -43.2004164)",0.0,"[(56.74966466317987, (39.28390944584552, 42.588628584483935))]"
40.0,1.0,2.0,650,"(-22.8391229, -43.3756348)",0.0,"[(51.810897180193415, (36.61913659503324, 38.06185461346504))]"
45.0,1.0,2.0,900,"(-22.8931103, -43.273839100000004)",0.0,"[(58.861463971318585, (40.143513591268835, 44.80582399886054))]"
60.0,1.0,3.0,1500,"(-22.988240899999997, -43.43405720000001)",0.0,"[(19.287284634856274, (13.409824668603722, 14.411770193447925))]"
40.0,1.0,1.0,1000,"(-22.811422600000004, -43.2104936)",0.0,"[(80.24347851913865, (56.304071525227165, 59.402360476839846))]"
70.0,,2.0,2700,"(-22.968515300000004, -43.1850961)",0.0,"[(60.7156892851034, (42.980207271165774, 44.528674572063466))]"
150.0,3.0,3.0,11500,"(-22.986895, -43.2275735)",0.0,"[(50.69094038648124, (35.243769962355934, 37.87708832893365))]"
85.0,2.0,2.0,3400,"(-22.981749100000002, -43.1906689)",0.0,"[(57.86396730939099, (40.573315663980495, 42.86577801128101))]"
65.0,1.0,2.0,1500,"(-22.924047, -43.23641660000001)",0.0,"[(58.232763224469906, (40.48735524943816, 43.51246000714085))]"
90.0,3.0,3.0,2000,"(-22.923590700000002, -43.2617675)",0.0,"[(55.76058269932948, (38.59622612950687, 41.8495634463584))]"
226.0,,3.0,15000,"(-23.0143229, -43.2972041)",0.0,"[(37.48713131900061, (28.28097638442708, 25.405364123065254))]"
742.0,,3.0,11000,"(-23.0129521, -43.314369299999996)",0.0,"[(38.69820570967958, (26.905609751749775, 28.915923529161542))]"
110.0,1.0,3.0,4000,"(-22.968132699999998, -43.1830609)",0.0,"[(59.71640050407423, (41.51888022394614, 44.621057714329154))]"
47.0,1.0,2.0,700,"(-22.925462300000003, -43.558387700000004)",0.0,"[(12.117001898512443, (8.33816021060616, 9.145931084303491))]"
90.0,1.0,2.0,4800,"(-22.9721962, -43.1865848)",0.0,"[(59.22185474420613, (41.175038565776816, 44.251525145266385))]"
80.0,2.0,2.0,2900,"(-22.9722264, -43.1919672)",0.0,"[(58.8521142445887, (40.65927607852282, 44.251525145266385))]"
115.0,2.0,2.0,4000,"(-22.9255259, -43.17292970000001)",0.0,"[(68.86727278653163, (48.223792558248, 51.08787767292758))]"
52.0,1.0,2.0,1150,"(-22.9997404, -43.3659929)",0.0,"[(33.75274811099848, (23.467193170056515, 25.22059783853387))]"
76.0,,2.0,950,"(-22.9179572, -43.2599136)",0.0,"[(57.122176115382636, (40.0575531767265, 42.31147915768686))]"
70.0,2.0,2.0,2100,"(-23.000725199999998, -43.421142700000004)",0.0,
144.0,2.0,3.0,2380,"(-22.9207621, -43.222878)",0.0,"[(62.315832047897516, (42.89424685662345, 47.023019413237144))]"
69.0,2.0,2.0,2100,"(-22.9662234, -43.382768799999994)",0.0,"[(31.92718061388498, (23.123351511887186, 22.818636139625884))]"
45.0,1.0,1.0,1500,"(-22.9319478, -43.1969954)",0.0,"[(64.6623308981204, (44.78537597655474, 48.50114968948821))]"
100.0,2.0,3.0,1600,"(-22.924047, -43.23641660000001)",0.0,"[(58.232763224469906, (40.48735524943816, 43.51246000714085))]"
88.0,3.0,2.0,5000,"(-22.912447600000004, -43.2220924)",0.0,"[(63.687289207654686, (45.2151780492664, 46.561103701908685))]"
85.0,3.0,2.0,2300,"(-23.0048388, -43.366279799999994)",0.0,"[(32.5163837113282, (22.6075890246332, 24.296766415876952))]"
52.0,1.0,2.0,1100,"(-22.9301996, -43.3938251)",0.0,"[(35.61266047114244, (24.32679731547983, 27.068260683847708))]"
40.0,1.0,1.0,1700,"(-22.9435521, -43.1853684)",0.0,"[(64.32529627233549, (43.23808851479277, 49.60974739667651))]"
100.0,1.0,2.0,2500,"(-22.9672354, -43.18357460000001)",0.0,"[(59.71640050407423, (41.51888022394614, 44.621057714329154))]"
100.0,3.0,2.0,5500,"(-22.9814243, -43.2383245)",0.0,"[(50.56730394651421, (35.157809547813606, 37.784705186667956))]"
75.0,2.0,2.0,1200,"(nan, nan)",,
75.0,2.0,2.0,3000,"(-27.5660564, -53.9719817)",0.0,
58.0,1.0,2.0,1000,"(-22.9665038, -43.3713193)",0.0,"[(34.31852276344253, (24.41275773002216, 25.035831554002485))]"
240.0,1.0,4.0,9800,"(-23.0048388, -43.366279799999994)",0.0,"[(32.5163837113282, (22.6075890246332, 24.296766415876952))]"
70.0,,3.0,1490,"(-22.928988, -43.3534191)",1.0,0
56.0,1.0,2.0,700,"(-22.9080897, -43.26688950000001)",0.0,"[(57.614713681606474, (39.97159276218417, 43.14292743807808))]"
304.0,5.0,4.0,18000,"(-22.9842762, -43.219898799999996)",0.0,"[(53.21554243087599, (38.59622612950687, 37.96947147119934))]"
30.0,1.0,1.0,1000,"(-22.923823300000002, -43.17771)",0.0,"[(68.61833556578995, (47.79399048553634, 51.18026081519327))]"
94.0,3.0,2.0,2400,"(-23.002106100000002, -43.39327614523657)",0.0,"[(28.09894812353894, (21.490103635582887, 18.66139473766975))]"
240.0,4.0,4.0,2900,"(-22.817045800000002, -43.1941223)",0.0,"[(82.5924733516202, (56.90579442702349, 62.266237887076294))]"
65.0,2.0,2.0,1350,"(-22.9548472, -43.3765899)",0.0,"[(34.371152677812084, (23.81103482822584, 25.77489669212802))]"
72.0,2.0,2.0,1600,"(-22.936339899999997, -43.3330978)",0.0,"[(44.01613542068542, (30.34402633344304, 33.16554807338337))]"
63.0,1.0,2.0,1000,"(-22.907383199999998, -43.2876155)",0.0,"[(54.152760705558, (37.65066156954122, 40.46381631237302))]"
45.0,1.0,1.0,600,"(-22.93048030000001, -43.3555556)",0.0,"[(41.232799069472335, (28.71077845713874, 30.76358637447538))]"
222.0,3.0,4.0,12000,"(-23.014923800000002, -43.407209)",0.0,
57.0,1.0,2.0,1200,"(-22.9074889, -43.1988718)",0.0,"[(68.6182241817002, (47.70803007099401, 51.27264395745897))]"
102.0,2.0,3.0,2100,"(-22.9179572, -43.2599136)",0.0,"[(57.122176115382636, (40.0575531767265, 42.31147915768686))]"
81.0,2.0,2.0,1000,"(-22.902391199999997, -43.258096)",0.0,"[(59.59276406410721, (41.432919809403806, 44.528674572063466))]"
102.0,2.0,3.0,3500,"(-22.9373944, -43.177594)",0.0,"[(67.63828611165299, (47.79399048553634, 49.70213053894221))]"
178.0,4.0,3.0,7000,"(-22.9855992, -43.1969718)",0.0,"[(56.75033805388127, (39.713711518557176, 42.126712873155476))]"
50.0,1.0,2.0,800,"(-22.9044357, -43.298857700000006)",0.0,"[(53.16424423592088, (36.7910574241179, 39.90951745877887))]"
68.0,1.0,1.0,1999,"(-23.000725199999998, -43.421142700000004)",0.0,
85.0,3.0,3.0,2700,"(-23.0240469, -43.4620723)",0.0,"[(11.014750938475032, (7.994318552436835, 7.852567092583806))]"
60.0,1.0,2.0,1000,"(-22.848566199999997, -43.254738700000004)",0.0,"[(68.49458774173317, (47.62206965645168, 51.18026081519327))]"
200.0,2.0,4.0,3000,"(-23.0240469, -43.4620723)",0.0,"[(11.014750938475032, (7.994318552436835, 7.852567092583806))]"
50.0,1.0,1.0,2300,"(-22.9855992, -43.1969718)",0.0,"[(56.75033805388127, (39.713711518557176, 42.126712873155476))]"
200.0,3.0,3.0,6000,"(-22.9766415, -43.188297)",0.0,"[(58.727829556514855, (41.003117736692154, 43.69722629167224))]"
78.0,2.0,2.0,3300,"(-22.98459200000001, -43.2241076)",0.0,"[(51.38436647515063, (36.53317618049091, 37.50755575987088))]"
105.0,3.0,3.0,5000,"(-22.9578765, -43.1952146)",0.0,"[(60.582360220272136, (41.9486822966578, 45.45250599472038))]"
190.0,1.0,3.0,5000,"(-22.9387029, -43.17358170000001)",0.0,"[(66.80945316356322, (48.13783214370567, 48.03923397815975))]"
44.0,1.0,1.0,980,"(-22.9172232, -43.250054999999996)",0.0,"[(58.72939124535952, (41.175038565776816, 43.51246000714085))]"
158.0,2.0,3.0,8000,"(-22.984338600000005, -43.2328045)",0.0,"[(50.32003106658015, (34.985888718728944, 37.59993890213658))]"
170.0,2.0,4.0,7000,"(-22.9454241, -43.18079099640421)",0.0,"[(64.80861326340428, (43.83981141658909, 49.70213053894221))]"
60.0,2.0,3.0,1600,"(-22.8861097, -43.2879583)",0.0,"[(57.61458102463477, (40.0575531767265, 43.050544295812394))]"
58.0,,3.0,1250,"(-22.936339899999997, -43.3330978)",0.0,"[(44.01613542068542, (30.34402633344304, 33.16554807338337))]"
57.0,1.0,3.0,550,"(-22.8112165, -43.3669331)",0.0,"[(57.18188689999445, (39.79967193309951, 42.681011726749624))]"
50.0,1.0,1.0,1900,"(-22.9628638, -43.1699883)",0.0,"[(63.98212645724164, (44.61345514747008, 47.66970140909699))]"
30.0,,1.0,1000,"(-22.9629697, -43.1746635)",0.0,"[(63.54913014305208, (44.18365307475842, 47.4849351245656))]"
160.0,1.0,3.0,8000,"(-22.9819833, -43.206933)",0.0,"[(52.68747704695337, (38.59622612950687, 37.13802319080811))]"
71.0,2.0,2.0,2900,"(-22.9560012, -43.1850648)",0.0,"[(61.44731066361262, (42.722326027538784, 45.91442170604884))]"
,,1.0,800,"(-22.90038, -43.2309388)",1.0,0
,,2.0,25000,"(-22.98679, -43.2200859)",0.0,"[(51.39061323590786, (36.705097009575574, 37.3227894753395))]"
,,2.0,1300,"(-22.8146839, -43.179274799999995)",0.0,"[(84.32005205751268, (58.62500271787012, 63.005303025201826))]"
,,3.0,2800,"(-23.0156911, -43.4518068)",0.0,
,,3.0,1500,"(-22.927310100000003, -43.3599944)",0.0,"[(40.55275230918499, (28.19501596988475, 30.301670663146922))]"
,,3.0,17000,"(-22.9282465, -43.170790419174786)",0.0,"[(68.87093507453675, (48.481673801875, 50.81072824613051))]"
,,3.0,10000,"(-22.98459200000001, -43.2241076)",0.0,"[(51.38436647515063, (36.53317618049091, 37.50755575987088))]"
,,4.0,11000,"(-22.9860948, -43.2254539)",0.0,"[(51.13446815530953, (36.275294936863915, 37.415172617605194))]"
,,1.0,1000,"(-22.762697199999998, -43.1100817)",0.0,
,,3.0,4000,"(-22.960607500000002, -43.20045800000001)",0.0,"[(60.778660342209946, (43.06616768570811, 44.528674572063466))]"
,,2.0,2700,"(-22.9530993, -43.177193700000004)",0.0,"[(64.1716001686416, (44.09769266021609, 48.50114968948821))]"
,,2.0,1800,"(-22.935022, -43.2420635)",0.0,"[(57.18188689999445, (39.713711518557176, 42.77339486901532))]"
,,1.0,2250,"(-22.9376678, -43.1750188)",0.0,"[(66.8049914243848, (48.05187172916334, 48.131617120425446))]"
,,3.0,3900,"(-22.9766415, -43.188297)",0.0,"[(58.727829556514855, (41.003117736692154, 43.69722629167224))]"
,,2.0,1800,"(-22.917662399999998, -43.24595770000001)",0.0,"[(59.22817819111903, (41.77676146757314, 43.60484314940654))]"
,,3.0,3300,"(-22.97579330000001, -43.1912304)",0.0,"[(58.54188696335408, (40.65927607852282, 43.789609433937926))]"
,,2.0,900,"(-22.9165104, -43.3788967)",0.0,"[(39.81170159017509, (27.851174311715422, 29.562605525021386))]"
,,2.0,2400,"(-23.004743899999998, -43.32773570000001)",0.0,"[(36.596386230240114, (25.44428270453014, 27.34541011064478))]"
,,2.0,2000,"(-22.9435521, -43.1853684)",0.0,"[(64.32529627233549, (43.23808851479277, 49.60974739667651))]"
,,2.0,1200,"(-22.8355116, -43.3182064)",0.0,"[(60.833651580002176, (42.80828644208111, 44.89820714112623))]"
,,1.0,1650,"(-22.98698730000001, -43.1909986)",0.0,"[(57.12659136639683, (40.3154344203535, 42.03432973088978))]"
,,2.0,3500,"(-23.0013982, -43.3767102)",0.0,
,,4.0,3000,"(-22.9654545, -43.18084520000001)",0.0,"[(60.08730982397531, (41.77676146757314, 44.89820714112623))]"
,,2.0,3000,"(-23.003845300000002, -43.3422799)",0.0,
,,3.0,2600,"(-22.9210997, -43.2188249)",0.0,"[(62.684772418529384, (43.324048929335106, 47.11540255550283))]"
,,3.0,1900,"(-22.9279379, -43.236188)",0.0,"[(59.84322994872867, (41.175038565776816, 45.1753565679233))]"
,,3.0,1100,"(-22.873999, -43.2613682)",0.0,"[(62.56003862331586, (43.49596975841977, 46.74586998644007))]"
,,2.0,1300,"(-22.9181164, -43.2664799)",0.0,"[(56.3783521910734, (39.28390944584552, 42.03432973088978))]"
,,3.0,950,"(-22.9408899, -43.3422564)",1.0,0
,,1.0,1100,"(-27.368619, -53.491876)",0.0,
,,2.0,6500,"(-23.014923800000002, -43.407209)",0.0,
,,4.0,7500,"(-22.9803652, -43.2139765)",0.0,"[(55.897345789287655, (37.994503227710545, 42.681011726749624))]"
,,5.0,5000,"(-6.5899848, -37.9149013)",0.0,
48.0,1.0,2.0,700,"(-22.878342899999996, -43.548934)",0.0,"[(24.109105793570343, (16.76228083575465, 18.014712741809905))]"
250.0,3.0,5.0,7000,"(-22.995434399999997, -43.25830379999999)",0.0,"[(46.858210747503385, (32.57899711154366, 35.013210918697204))]"
40.0,1.0,1.0,2500,"(-22.9796255, -43.2359047)",0.0,"[(50.81457682644827, (35.32973037689827, 37.96947147119934))]"
130.0,1.0,3.0,3500,"(-22.9295544, -43.24080670000001)",0.0,"[(57.49094458466774, (39.97159276218417, 42.958161153546705))]"
251.0,4.0,4.0,12000,"(-22.968384550000003, -43.22869449858106)",0.0,"[(54.277664474646905, (37.994503227710545, 40.27905002784164))]"
500.0,3.0,4.0,30000,"(-22.983556, -43.22493770000001)",0.0,"[(51.18548614634934, (35.587611620525266, 38.246620897996415))]"
59.0,1.0,2.0,700,"(-22.93048030000001, -43.3555556)",0.0,"[(41.232799069472335, (28.71077845713874, 30.76358637447538))]"
280.0,4.0,4.0,9800,"(-22.9607745, -43.2028991)",0.0,"[(59.719600119183575, (41.08907815123448, 45.08297342565761))]"
47.0,1.0,1.0,1000,"(-22.9301996, -43.3938251)",0.0,"[(35.61266047114244, (24.32679731547983, 27.068260683847708))]"
183.0,,4.0,10000,"(-23.014923800000002, -43.407209)",0.0,
170.0,3.0,3.0,16000,"(-22.98679, -43.2200859)",0.0,"[(51.39061323590786, (36.705097009575574, 37.3227894753395))]"
76.0,,2.0,1400,"(-22.940716199999997, -43.3343039)",0.0,"[(42.28818110301173, (28.968659700765734, 32.05695036619507))]"
327.0,4.0,4.0,8000,"(-10.8040231, -37.1658336)",0.0,
96.0,2.0,2.0,5500,"(-22.9997388, -43.2684256)",0.0,"[(45.869119227767165, (31.891313795205008, 34.27414578057167))]"
571.0,,4.0,6000,"(-22.9822342, -43.241168200000004)",0.0,"[(50.320182953869306, (34.89992830418661, 37.69232204440227))]"
90.0,3.0,3.0,3800,"(-22.9656645, -43.223445299999995)",0.0,"[(54.83558364338519, (38.51026571496453, 40.556199454638715))]"
55.0,1.0,1.0,1800,"(-23.014923800000002, -43.407209)",0.0,
150.0,2.0,2.0,6500,"(-22.9719642, -43.1843432)",0.0,"[(60.34484264265825, (42.722326027538784, 44.251525145266385))]"
85.0,2.0,2.0,1200,"(-22.9265883, -43.22686029999999)",0.0,"[(60.70561792636825, (42.12060312574246, 45.45250599472038))]"
100.0,2.0,3.0,2300,"(-22.930583600000002, -43.1781740399696)",0.0,"[(67.38367460441548, (47.192267583740026, 49.97927996573928))]"
40.0,2.0,2.0,1000,"(-22.907518600000003, -43.3012474)",0.0,"[(52.66926853894621, (36.53317618049091, 39.44760174745041))]"
48.0,1.0,2.0,2000,"(-22.9746064, -43.190522200000004)",0.0,"[(58.60367254437098, (40.74523649306516, 43.789609433937926))]"
170.0,5.0,3.0,5000,"(-22.965298, -43.1981772)",0.0,"[(59.59276406410721, (41.432919809403806, 44.528674572063466))]"
36.0,1.0,1.0,1400,"(-22.9183909, -43.3971464)",1.0,0
39.0,,1.0,4500,"(-22.98698730000001, -43.1909986)",0.0,"[(57.12659136639683, (40.3154344203535, 42.03432973088978))]"
56.0,2.0,2.0,1500,"(-22.94624115, -43.557178065955135)",0.0,"[(9.232256752730006, (7.220674821555851, 5.912521105004277))]"
100.0,2.0,3.0,5000,"(-22.983556, -43.22493770000001)",0.0,"[(51.18548614634934, (35.587611620525266, 38.246620897996415))]"
50.0,1.0,2.0,1100,"(-22.912771, -43.544942299999995)",0.0,"[(14.836372796043289, (10.315249745079786, 11.08597707188302))]"
142.0,3.0,2.0,3500,"(-22.9690461, -43.18946629999999)",0.0,"[(59.96826177736338, (42.20656354028479, 44.251525145266385))]"
64.0,2.0,2.0,1100,"(-22.907383199999998, -43.2876155)",0.0,"[(54.152760705558, (37.65066156954122, 40.46381631237302))]"
48.0,1.0,1.0,700,"(-22.862638600000004, -43.2564534)",0.0,"[(65.77458606245858, (45.730940536520386, 49.14783168534805))]"
80.0,1.0,2.0,1200,"(-22.9126254, -43.242544)",0.0,"[(61.69458354354667, (42.89424685662345, 46.099187990580226))]"
70.0,2.0,3.0,1700,"(-22.9416042, -43.2489054)",0.0,"[(55.26673331339305, (38.6821865440492, 41.018115165967174))]"
96.0,1.0,3.0,1300,"(-22.9217881, -43.24021679999999)",0.0,"[(58.356399664436935, (40.573315663980495, 43.60484314940654))]"
85.0,1.0,3.0,2400,"(-22.97668075, -43.19403508877312)",1.0,0
60.0,2.0,2.0,1500,"(-22.930592899999997, -43.2089309)",0.0,"[(62.80925850362249, (44.011732245673755, 46.561103701908685))]"
75.0,2.0,3.0,2000,"(-22.9215236, -43.248205299999995)",0.0,"[(58.362816881046726, (41.175038565776816, 42.958161153546705))]"
27.0,1.0,1.0,1400,"(-22.9847565, -43.19540679999999)",0.0,"[(57.05905423013625, (39.88563234764184, 42.40386229995255))]"
120.0,1.0,3.0,4500,"(-22.9779756, -43.229873299999994)",0.0,"[(51.30912258631637, (35.67357203506759, 38.33900404026211))]"
100.0,1.0,3.0,2650,"(-22.935445899999998, -43.1865273)",0.0,"[(65.4131416074573, (46.24670302377437, 48.03923397815975))]"
82.0,1.0,2.0,3900,"(-22.94884465, -43.179829096252966)",0.0,"[(64.42644943155626, (43.92577183113142, 49.05544854308236))]"
180.0,5.0,3.0,2500,"(-23.0197777, -43.479158899999995)",0.0,"[(9.520808677637724, (6.532991505217198, 7.2058850967239625))]"
68.0,2.0,2.0,2500,"(-22.9567449, -43.19296920000001)",0.0,"[(60.89173117388495, (42.12060312574246, 45.72965542151746))]"
110.0,,3.0,6000,"(-22.953016899999998, -43.1885829)",0.0,"[(62.58752092582442, (44.78537597655474, 45.36012285245469))]"
87.0,2.0,2.0,2400,"(-23.014923800000002, -43.407209)",0.0,
120.0,1.0,4.0,6800,"(-22.9804456, -43.2221655)",0.0,"[(53.44312935674017, (38.424305300422205, 38.523770324793496))]"
44.0,1.0,1.0,950,"(-22.915478, -43.2439792)",0.0,"[(59.84322994872867, (42.03464271120013, 44.251525145266385))]"
56.0,1.0,2.0,1000,"(-22.8204856, -43.3209722)",0.0,"[(62.68562590377348, (43.23808851479277, 47.20778569776853))]"
61.0,1.0,2.0,2300,"(-23.0056458, -43.330188299999996)",0.0,"[(36.596386230240114, (25.44428270453014, 27.34541011064478))]"
95.0,,3.0,2500,"(-23.000417300000002, -43.332459)",0.0,"[(36.101840470372, (25.100441046360814, 26.975877541582015))]"
117.0,3.0,3.0,2950,"(-23.000725199999998, -43.421142700000004)",0.0,
75.0,2.0,3.0,1500,"(-22.9148861, -43.2110419)",0.0,"[(64.2939207439691, (44.26961348930075, 48.50114968948821))]"
70.0,1.0,2.0,2000,"(-22.9612316, -43.191196399999995)",0.0,"[(60.76734168743791, (42.292523954827125, 45.36012285245469))]"
50.0,2.0,2.0,1200,"(-21.512665600000002, -44.9033355)",0.0,
52.0,1.0,1.0,1900,"(-22.983158399999997, -43.2050161)",0.0,"[(52.92137908201368, (38.59622612950687, 37.50755575987088))]"
165.0,1.0,3.0,9500,"(-22.9849095, -43.219823999999996)",0.0,"[(51.637791912474434, (36.87701783866024, 37.50755575987088))]"
35.0,1.0,1.0,1000,"(-22.9243251, -43.251933)",0.0,"[(57.370638771075555, (39.455830274930186, 43.32769372260947))]"
68.0,2.0,2.0,1150,"(-22.924047, -43.23641660000001)",0.0,"[(58.232763224469906, (40.48735524943816, 43.51246000714085))]"
